,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
104,2016-04-14,17.1,23.1,13.1,0.0,8.4,,,2.6,14.4,990.9,76.0,1008.2
105,2016-04-15,13.9,19.1,7.4,,12.1,,,2.3,6.6,1001.8,44.0,1019.4
106,2016-04-16,14.0,25.3,3.2,,10.9,,,3.1,9.0,1000.5,61.0,1018.2
107,2016-04-17,18.8,25.3,12.7,6.5,8.5,,,4.3,14.6,988.4,71.0,1005.5
108,2016-04-18,12.9,18.1,7.8,,0.0,,,2.3,9.5,996.5,66.0,1014.1
109,2016-04-19,11.3,21.1,3.6,0.0,11.4,,,2.4,8.3,1003.9,66.0,1021.7
110,2016-04-20,13.1,22.9,3.5,,11.8,,,2.1,9.1,1005.7,66.0,1023.5
111,2016-04-21,13.7,14.7,12.3,34.5,0.0,,,2.4,14.8,993.4,94.0,1010.9
112,2016-04-22,18.5,26.7,13.3,0.0,10.4,,,2.1,15.4,990.8,75.0,1008.0
113,2016-04-23,16.2,22.2,11.4,1.0,2.1,,,1.3,15.2,994.3,85.0,1011.6
114,2016-04-24,15.6,21.1,10.1,0.0,6.8,,,1.5,11.0,996.3,65.0,1013.7
115,2016-04-25,14.8,22.6,6.3,,6.7,,,1.2,10.8,1000.2,66.0,1017.7
116,2016-04-26,18.1,27.7,9.1,,11.7,,,1.6,12.7,998.8,66.0,1016.1
117,2016-04-27,15.4,17.6,13.4,28.0,0.0,,,1.6,16.1,991.8,91.0,1009.2
118,2016-04-28,13.8,16.8,10.0,30.0,0.0,,,2.5,13.8,983.4,87.0,1000.8
119,2016-04-29,11.3,17.1,6.1,0.0,5.8,,,3.8,8.5,993.3,65.0,1010.9
120,2016-04-30,12.9,23.0,3.1,,10.8,,,1.8,9.5,997.4,69.0,1015.0
121,2016-05-01,17.1,28.8,7.3,,10.1,,,1.5,11.8,998.7,66.0,1016.1
122,2016-05-02,18.9,29.6,9.7,,12.3,,,2.1,13.3,1000.6,66.0,1017.9
123,2016-05-03,17.7,19.9,14.8,14.0,0.0,,,5.9,16.3,991.3,81.0,1008.5
124,2016-05-04,17.3,24.0,9.5,0.0,11.9,,,3.7,11.0,989.4,59.0,1006.7
125,2016-05-05,16.8,25.8,7.5,,11.0,,,2.4,9.6,997.7,56.0,1015.1
126,2016-05-06,13.5,14.6,11.5,6.5,0.0,,,1.6,13.7,997.1,88.0,1014.7
127,2016-05-07,17.0,24.5,11.7,0.0,4.2,,,2.1,14.8,994.6,77.0,1012.0
128,2016-05-08,16.6,25.2,7.7,,10.6,,,1.8,10.8,1000.4,62.0,1017.9
129,2016-05-09,14.6,16.0,12.6,19.5,0.0,,,1.0,15.9,996.0,96.0,1013.5
130,2016-05-10,17.2,18.9,15.4,6.5,0.0,,,1.1,19.6,988.0,100.0,1005.2
131,2016-05-11,15.9,19.7,10.2,3.0,1.5,,,3.6,15.5,988.0,85.0,1005.3
132,2016-05-12,16.3,26.1,8.1,,12.0,,,1.8,11.7,998.1,68.0,1015.6
133,2016-05-13,17.8,27.2,8.6,,8.9,,,1.7,13.9,1001.8,71.0,1019.2
134,2016-05-14,19.7,27.5,12.6,,12.1,,,1.7,14.5,1004.6,67.0,1021.9
135,2016-05-15,19.9,26.2,13.8,,4.9,,,2.7,17.3,1000.2,76.0,1017.5
136,2016-05-16,17.4,22.9,11.4,31.5,0.6,,,4.2,18.0,992.6,90.0,1009.8
137,2016-05-17,15.9,24.7,8.4,,12.8,,,2.3,10.2,997.3,62.0,1014.8
138,2016-05-18,18.3,29.2,6.5,,13.6,,,1.4,10.7,1000.6,57.0,1017.9
139,2016-05-19,19.2,27.6,10.7,,11.3,,,1.5,13.6,1001.6,65.0,1018.9
140,2016-05-20,20.5,29.2,12.8,,9.8,,,1.4,13.9,1000.3,61.0,1017.5
141,2016-05-21,20.3,29.9,11.8,,13.1,,,1.5,11.4,999.9,53.0,1017.0
142,2016-05-22,19.8,29.2,10.4,,13.1,,,1.8,12.6,999.7,59.0,1016.9
143,2016-05-23,21.3,30.1,12.5,,12.2,,,1.4,14.6,998.2,62.0,1015.3
144,2016-05-24,20.6,27.8,13.5,0.0,6.5,,,2.3,15.0,994.6,65.0,1011.7
145,2016-05-25,19.5,21.0,17.6,4.0,0.0,,,2.0,21.3,994.8,94.0,1012.0
146,2016-05-26,21.4,23.8,20.2,3.0,0.0,,,2.0,23.9,993.1,94.0,1010.1
147,2016-05-27,21.7,27.6,17.4,0.5,7.2,,,1.8,18.0,992.6,71.0,1009.6
148,2016-05-28,19.0,22.4,15.6,0.0,0.8,,,1.2,17.4,991.7,79.0,1008.8
149,2016-05-29,17.3,20.7,13.4,30.0,1.1,,,1.7,18.8,988.5,95.0,1005.7
150,2016-05-30,20.8,26.9,16.7,1.5,4.8,,,2.0,20.0,987.2,83.0,1004.2
151,2016-05-31,21.4,29.8,14.1,,10.4,,,1.8,18.2,989.0,74.0,1006.0
152,2016-06-01,19.2,24.6,14.5,,11.1,,,2.5,12.5,989.7,57.0,1006.8
153,2016-06-02,17.7,23.3,12.1,,13.3,,,2.4,11.6,992.3,60.0,1009.5
154,2016-06-03,18.0,26.9,9.2,,13.2,,,1.8,11.7,995.5,60.0,1012.8
155,2016-06-04,17.5,23.1,12.5,7.0,0.4,,,1.9,16.4,995.3,82.0,1012.6
156,2016-06-05,18.6,23.9,15.1,24.0,0.3,,,1.3,18.7,993.7,88.0,1010.9
157,2016-06-06,20.8,27.5,14.2,,8.1,,,2.0,16.8,996.3,71.0,1013.4
158,2016-06-07,19.1,21.5,18.1,18.5,0.3,,,1.4,20.8,995.4,94.0,1012.6
159,2016-06-08,21.2,25.4,17.7,0.0,0.5,,,1.3,21.4,994.5,86.0,1011.5
160,2016-06-09,21.4,26.9,18.5,12.0,3.2,,,1.2,21.8,993.8,86.0,1010.8
161,2016-06-10,22.9,30.0,16.1,,10.2,,,1.6,19.9,995.9,75.0,1012.8
162,2016-06-11,23.2,27.8,19.4,0.0,1.3,,,2.0,22.7,996.6,80.0,1013.6
163,2016-06-12,22.0,24.8,20.1,50.5,0.0,,,1.9,23.8,991.4,91.0,1008.3
164,2016-06-13,22.0,26.1,18.8,4.0,1.1,,,1.9,22.0,983.3,84.0,1000.1
165,2016-06-14,23.2,29.6,17.4,,7.9,,,1.8,20.8,986.9,75.0,1003.6
