,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
0,2016-01-01,-2.2,-0.2,-5.2,,7.2,,,6.1,3.4,1014.9,66.0,1018.4
1,2016-01-02,-0.5,4.4,-6.3,0.0,0.6,,,4.5,5.0,1007.9,82.0,1011.3
2,2016-01-03,-0.8,1.3,-2.6,,8.3,,,3.6,4.2,1006.5,74.0,1009.9
3,2016-01-04,-2.1,0.9,-5.2,,6.3,,,3.4,3.4,1006.2,65.0,1009.6
4,2016-01-05,-3.9,-1.4,-7.4,,7.4,,,4.1,2.8,1007.0,62.0,1010.4
5,2016-01-06,-2.5,0.6,-6.9,,8.8,,,5.4,2.7,1007.1,53.0,1010.5
6,2016-01-07,-2.9,-0.2,-6.2,0.0,6.7,,,4.9,3.1,1002.7,64.0,1006.1
7,2016-01-08,-2.8,1.2,-7.3,,8.8,,,4.6,2.7,1004.1,55.0,1007.5
8,2016-01-09,-3.5,-0.7,-6.5,,8.4,,,3.9,2.9,1008.2,62.0,1011.7
9,2016-01-10,-2.9,1.3,-6.0,0.0,4.0,,,4.7,2.9,1005.8,59.0,1009.2
10,2016-01-11,-5.8,-3.4,-7.6,,7.7,,,7.0,2.2,1008.1,56.0,1011.6
11,2016-01-12,-5.9,-3.5,-8.8,,6.6,,,3.7,2.1,1007.1,54.0,1010.6
12,2016-01-13,-4.5,-2.3,-8.4,,8.8,,,3.9,2.4,1007.2,55.0,1010.7
13,2016-01-14,-1.8,2.0,-3.7,2.0,2.2,8.0,9.0,7.9,4.4,1002.7,83.0,1006.1
14,2016-01-15,-5.0,-2.9,-7.7,0.5,1.4,8.0,,3.9,2.9,1011.8,69.0,1015.3
15,2016-01-16,-5.3,-2.8,-9.4,0.0,6.2,6.0,,2.6,2.7,1012.0,66.0,1015.5
16,2016-01-17,-5.1,-2.3,-10.4,,8.9,5.0,,4.0,2.8,1017.9,67.0,1021.4
17,2016-01-18,-3.4,-0.3,-8.6,1.0,1.8,4.0,1.0,6.1,3.3,1017.2,70.0,1020.6
18,2016-01-19,-0.4,1.0,-2.6,12.5,0.0,13.0,15.0,15.5,5.6,987.0,94.0,990.4
19,2016-01-20,-0.1,0.8,-0.7,4.5,0.0,16.0,3.0,12.5,5.5,990.9,91.0,994.3
20,2016-01-21,-2.1,-0.6,-3.8,0.5,2.5,14.0,,10.7,3.9,1003.1,75.0,1006.5
21,2016-01-22,-1.9,0.5,-4.5,0.0,3.1,13.0,,3.5,4.1,1006.6,77.0,1010.1
22,2016-01-23,-2.2,-0.8,-4.7,0.0,0.8,18.0,5.0,3.2,4.3,1009.0,84.0,1012.4
23,2016-01-24,-4.0,-1.6,-6.9,0.0,5.6,17.0,,4.0,3.6,999.8,78.0,1003.2
24,2016-01-25,-7.1,-5.0,-11.1,0.0,2.2,16.0,,7.4,2.3,1005.6,63.0,1009.1
25,2016-01-26,-2.4,1.5,-10.5,,9.4,15.0,,4.6,3.2,1012.0,62.0,1015.4
26,2016-01-27,-1.2,1.3,-6.1,0.5,4.9,15.0,,5.2,4.2,1011.3,74.0,1014.7
27,2016-01-28,-4.9,-0.5,-8.0,1.0,5.6,14.0,,6.6,2.8,1015.1,66.0,1018.6
28,2016-01-29,-6.4,-5.1,-8.1,,8.3,14.0,,5.5,2.1,1020.5,56.0,1024.0
29,2016-01-30,-6.2,-4.5,-8.5,0.0,6.7,14.0,,2.9,2.2,1019.2,58.0,1022.7
30,2016-01-31,-5.6,-3.2,-9.0,0.0,6.4,14.0,,3.6,2.7,1012.7,69.0,1016.2
31,2016-02-01,-6.7,-4.3,-10.2,0.0,7.0,14.0,,4.9,2.2,1013.8,60.0,1017.3
32,2016-02-02,-6.4,-2.8,-12.4,,9.5,14.0,,3.9,2.4,1010.4,64.0,1013.9
33,2016-02-03,-6.4,-5.1,-8.1,0.0,9.0,14.0,,4.6,2.4,1015.0,63.0,1018.5
34,2016-02-04,-3.0,0.0,-9.1,,9.1,14.0,,3.8,3.6,1012.7,73.0,1016.1
35,2016-02-05,-0.7,2.2,-3.4,0.0,4.9,14.0,,4.1,4.4,1005.9,75.0,1009.3
36,2016-02-06,-3.2,-0.3,-6.0,0.0,9.6,13.0,,3.7,3.1,1007.7,65.0,1011.2
37,2016-02-07,-5.3,-2.9,-8.5,,9.9,13.0,,5.4,2.3,1007.1,57.0,1010.6
38,2016-02-08,-5.7,-4.2,-8.5,0.0,8.9,13.0,,4.8,2.4,1014.3,60.0,1017.8
39,2016-02-09,-0.2,1.5,-4.2,0.0,0.1,14.0,1.0,8.4,5.3,1005.2,88.0,1008.7
40,2016-02-10,-1.2,0.2,-3.1,5.0,1.6,21.0,7.0,7.8,4.7,1003.9,82.0,1007.3
41,2016-02-11,-2.3,-0.4,-4.0,0.0,4.7,18.0,2.0,7.7,4.0,1021.9,77.0,1025.4
42,2016-02-12,-1.9,1.1,-6.9,0.0,6.5,17.0,,4.1,4.2,1024.3,78.0,1027.8
43,2016-02-13,3.9,6.8,0.6,0.0,0.6,16.0,,5.5,6.2,1009.6,77.0,1013.0
44,2016-02-14,0.5,4.4,-0.6,9.0,0.0,9.0,1.0,5.6,6.2,991.2,98.0,994.5
45,2016-02-15,-3.3,0.8,-7.8,0.0,6.2,7.0,,7.8,3.2,992.3,64.0,995.7
46,2016-02-16,-5.1,-2.1,-8.8,,10.2,7.0,,5.6,2.3,1002.1,55.0,1005.6
47,2016-02-17,-2.4,1.1,-5.4,0.0,8.7,7.0,,6.1,3.1,1002.8,62.0,1006.2
48,2016-02-18,-1.5,1.7,-6.2,,10.2,7.0,,6.4,4.0,1013.3,70.0,1016.8
49,2016-02-19,-0.3,3.1,-3.0,,4.7,7.0,,3.3,5.7,1014.3,94.0,1017.7
50,2016-02-20,1.7,5.1,-0.2,0.5,6.7,10.0,6.0,4.8,4.8,1020.9,71.0,1024.3
51,2016-02-21,-1.1,0.0,-2.6,19.0,1.4,20.0,11.0,6.7,5.2,1002.2,91.0,1005.6
52,2016-02-22,-2.6,0.6,-4.8,2.0,6.0,25.0,10.0,2.4,3.7,1019.5,74.0,1023.0
53,2016-02-23,-2.0,1.3,-6.7,1.0,3.8,20.0,,4.6,4.3,1015.9,80.0,1019.4
54,2016-02-24,-7.0,-3.4,-8.8,1.5,9.0,20.0,1.0,7.6,2.2,1017.3,58.0,1020.8
55,2016-02-25,-6.7,-4.0,-11.2,0.5,10.5,19.0,,5.3,2.2,1018.6,60.0,1022.2
56,2016-02-26,-5.8,-2.5,-10.9,,9.4,19.0,,2.9,2.5,1017.1,63.0,1020.6
57,2016-02-27,-4.4,-1.4,-8.0,0.0,9.4,19.0,,2.8,2.9,1019.9,65.0,1023.4
58,2016-02-28,-4.5,-2.5,-6.7,,9.1,19.0,,3.0,2.7,1024.9,62.0,1028.4
59,2016-02-29,-2.5,0.0,-5.5,1.5,0.0,23.0,12.0,10.2,4.2,1011.4,81.0,1014.8
60,2016-03-01,-3.0,0.1,-5.4,4.5,0.9,24.0,5.0,10.2,4.3,992.6,86.0,996.0
61,2016-03-02,-5.0,-3.0,-6.2,0.0,9.2,21.0,,8.0,2.6,1010.9,61.0,1014.4
62,2016-03-03,-4.6,-2.7,-7.0,,9.6,21.0,,4.6,2.9,1017.4,66.0,1020.9
63,2016-03-04,-3.8,-1.8,-6.2,0.0,9.7,21.0,,6.2,2.8,1026.3,62.0,1029.8
64,2016-03-05,-3.5,-1.1,-6.9,0.0,10.3,21.0,,5.8,2.8,1031.2,60.0,1034.8
65,2016-03-06,-1.4,3.4,-7.7,0.0,0.0,20.0,,6.9,4.6,1024.5,80.0,1028.0
66,2016-03-07,3.9,8.0,0.5,0.0,7.0,18.0,,6.0,7.2,1011.9,89.0,1015.3
67,2016-03-08,1.5,3.0,0.2,0.5,2.0,10.0,,5.5,6.0,1007.9,88.0,1011.3
68,2016-03-09,0.1,3.2,-1.8,,7.1,8.0,,5.2,3.5,1009.4,57.0,1012.8
69,2016-03-10,-1.5,0.6,-3.7,,7.6,8.0,,2.5,3.5,1015.2,65.0,1018.6
70,2016-03-11,-1.5,1.9,-5.0,0.0,8.6,8.0,,4.0,4.1,1012.5,76.0,1015.9
71,2016-03-12,-1.6,1.4,-5.4,,9.8,7.0,,2.9,3.4,1018.7,63.0,1022.2
72,2016-03-13,-0.4,2.5,-4.2,,10.3,5.0,,2.9,4.4,1021.9,74.0,1025.4
73,2016-03-14,0.8,1.8,-0.1,0.5,0.0,2.0,,5.5,6.2,1014.5,95.0,1017.9
74,2016-03-15,-0.5,1.1,-2.3,1.0,7.2,,,7.6,4.3,1006.4,72.0,1009.8
75,2016-03-16,1.8,5.4,-3.5,,11.0,,,8.1,4.4,1008.4,61.0,1011.8
76,2016-03-17,4.3,8.2,0.6,,9.9,,,4.4,5.9,1011.4,72.0,1014.8
77,2016-03-18,4.3,10.6,0.1,,8.4,,,4.0,7.4,1012.5,89.0,1015.9
78,2016-03-19,4.4,9.3,0.6,4.0,1.0,,,4.4,7.8,1002.3,94.0,1005.6
79,2016-03-20,-0.6,1.5,-2.8,0.5,8.4,,,8.8,4.0,1006.6,69.0,1010.0
80,2016-03-21,-0.6,2.4,-3.5,0.0,8.9,,,6.1,3.6,1009.0,61.0,1012.4
81,2016-03-22,0.6,4.3,-3.6,,11.6,,,5.2,4.4,1005.1,70.0,1008.5
82,2016-03-23,0.8,5.3,-2.6,0.0,9.8,,,3.1,4.9,1006.8,78.0,1010.2
83,2016-03-24,-1.1,1.9,-2.6,0.0,1.2,,,3.3,5.0,1012.2,90.0,1015.6
84,2016-03-25,-0.7,2.0,-2.2,,9.3,,,4.5,3.9,1010.7,67.0,1014.1
85,2016-03-26,-0.6,2.1,-2.2,0.0,8.2,,,4.1,4.0,1013.8,68.0,1017.3
86,2016-03-27,2.9,6.9,-1.6,,11.8,,,4.2,5.7,1013.7,76.0,1017.1
87,2016-03-28,4.6,11.0,0.4,0.0,9.4,,,5.0,5.8,1013.6,68.0,1016.9
88,2016-03-29,1.7,5.6,-0.9,,10.8,,,3.4,5.0,1020.5,73.0,1023.9
89,2016-03-30,2.4,4.4,0.0,11.5,3.8,,,7.6,6.4,1016.4,89.0,1019.8
90,2016-03-31,3.1,5.6,1.0,3.0,8.7,,,5.2,6.9,1010.0,91.0,1013.4
91,2016-04-01,1.3,3.7,-0.6,0.0,0.0,,,5.4,5.4,1024.3,80.0,1027.8
92,2016-04-02,0.6,3.2,-1.8,,8.1,,,4.3,5.0,1028.2,79.0,1031.7
93,2016-04-03,4.0,7.3,1.0,3.0,0.0,,,7.1,7.7,1016.2,93.0,1019.6
94,2016-04-04,4.2,8.3,0.1,0.0,0.3,,,2.5,6.8,1007.7,83.0,1011.0
95,2016-04-05,5.3,8.6,-0.2,,12.3,,,7.5,5.9,1004.0,67.0,1007.4
96,2016-04-06,5.1,7.9,2.4,,10.6,,,5.4,5.4,1008.6,62.0,1011.9
97,2016-04-07,6.4,12.2,2.8,4.5,7.6,,,6.5,6.1,1012.6,66.0,1016.0
98,2016-04-08,4.1,7.0,2.7,8.5,0.2,,,4.0,7.8,1002.8,96.0,1006.1
99,2016-04-09,4.9,9.3,1.2,1.0,6.3,,,4.5,6.0,1001.3,70.0,1004.6
100,2016-04-10,3.9,7.7,0.8,,10.5,,,3.8,3.7,1006.4,47.0,1009.8
101,2016-04-11,0.9,3.5,-0.4,0.0,3.3,,,4.0,5.3,1005.4,81.0,1008.8
102,2016-04-12,2.0,4.9,-0.5,1.5,8.7,,,7.5,4.8,1012.7,68.0,1016.1
103,2016-04-13,5.2,7.9,1.8,0.5,0.0,,,6.0,7.7,1011.1,87.0,1014.4
104,2016-04-14,6.3,9.5,2.7,0.0,2.0,,,3.7,9.3,1004.5,97.0,1007.8
105,2016-04-15,2.2,4.5,0.0,8.0,2.7,,,11.2,6.3,994.0,88.0,997.4
106,2016-04-16,3.7,7.6,-0.3,0.5,10.6,,,8.7,4.8,1011.4,61.0,1014.7
107,2016-04-17,4.8,8.7,2.1,25.5,0.0,,,8.0,8.2,1003.1,94.0,1006.5
108,2016-04-18,4.7,8.9,0.8,,2.4,,,7.8,6.6,995.5,76.0,998.8
109,2016-04-19,1.3,4.0,0.3,0.5,0.2,,,4.2,5.1,1013.3,76.0,1016.7
110,2016-04-20,3.6,7.2,0.5,0.5,7.2,,,4.4,6.6,1016.3,84.0,1019.7
111,2016-04-21,10.6,16.6,6.0,,9.6,,,7.6,7.3,1006.4,60.0,1009.7
112,2016-04-22,6.0,11.6,-0.4,0.0,10.3,,,3.8,6.5,1008.8,72.0,1012.2
113,2016-04-23,1.8,3.1,-0.4,3.5,0.0,,,4.7,6.8,1009.3,98.0,1012.7
114,2016-04-24,4.2,9.2,2.6,1.0,5.4,,,3.1,7.7,1007.5,93.0,1010.8
115,2016-04-25,4.8,9.9,2.2,,10.8,,,3.6,7.0,1016.9,82.0,1020.3
116,2016-04-26,3.0,4.8,1.5,0.5,0.0,,,3.9,7.0,1015.6,92.0,1019.0
117,2016-04-27,3.1,7.7,1.0,,9.4,,,3.9,6.2,1014.1,81.0,1017.5
118,2016-04-28,3.5,7.2,0.6,,7.7,,,5.8,6.5,1011.2,83.0,1014.6
119,2016-04-29,1.1,2.8,0.4,21.0,0.0,1.0,1.0,11.5,6.3,993.2,95.0,996.6
120,2016-04-30,,,,,,,,,,,,
121,2016-05-01,4.0,6.6,2.2,0.0,11.4,,,7.4,5.9,1010.1,73.0,1013.5
122,2016-05-02,6.1,11.0,2.3,,12.1,,,3.7,6.9,1016.9,74.0,1020.3
123,2016-05-03,8.9,11.8,5.2,0.0,0.0,,,6.7,10.9,1011.8,95.0,1015.1
124,2016-05-04,8.4,10.9,6.1,7.5,0.0,,,8.2,10.8,1001.1,98.0,1004.4
125,2016-05-05,11.1,17.1,6.4,0.0,7.1,,,6.7,10.0,997.4,76.0,1000.6
126,2016-05-06,7.0,10.8,4.4,,11.0,,,5.3,7.4,1010.6,74.0,1013.9
127,2016-05-07,6.9,10.3,4.4,6.5,0.0,,,7.6,9.7,999.2,97.0,1002.5
128,2016-05-08,9.5,12.5,7.2,1.5,8.2,,,7.9,7.8,998.8,65.0,1002.0
129,2016-05-09,11.2,18.0,4.6,,13.1,,,5.5,5.6,1011.9,46.0,1015.2
130,2016-05-10,7.5,12.0,4.2,,6.3,,,4.5,6.3,1016.4,62.0,1019.7
131,2016-05-11,5.8,8.8,4.7,21.5,0.0,,,7.8,8.4,1007.0,91.0,1010.3
132,2016-05-12,7.7,14.1,4.4,0.0,3.2,,,4.4,8.9,1001.2,85.0,1004.5
133,2016-05-13,10.8,16.7,6.9,,12.4,,,5.1,9.9,1013.0,77.0,1016.3
134,2016-05-14,11.0,16.0,6.8,,11.8,,,3.8,7.8,1023.3,61.0,1026.6
135,2016-05-15,8.0,12.8,3.4,0.0,11.5,,,4.0,7.3,1022.8,70.0,1026.2
136,2016-05-16,4.8,6.8,3.2,0.0,0.0,,,7.1,8.5,1016.2,98.0,1019.6
137,2016-05-17,8.3,10.5,6.3,2.0,0.3,,,7.5,10.5,1008.8,96.0,1012.1
138,2016-05-18,11.9,19.7,6.9,,11.7,,,4.3,8.3,1013.7,61.0,1017.0
139,2016-05-19,13.5,19.1,6.5,,13.2,,,5.6,8.1,1019.0,54.0,1022.2
140,2016-05-20,16.4,23.4,10.4,,13.2,,,5.7,9.2,1017.4,51.0,1020.6
141,2016-05-21,17.7,26.1,10.9,,13.1,,,4.6,9.8,1014.9,50.0,1018.1
142,2016-05-22,14.3,26.5,6.2,0.0,13.6,,,3.1,12.0,1011.5,76.0,1014.7
143,2016-05-23,12.1,17.3,6.3,,11.0,,,2.8,10.7,1009.2,77.0,1012.5
144,2016-05-24,9.6,15.6,7.2,,11.8,,,5.0,8.4,1014.7,71.0,1018.0
145,2016-05-25,10.0,14.6,7.1,0.5,0.0,,,7.1,12.1,1009.0,97.0,1012.3
146,2016-05-26,14.5,17.8,9.8,,0.0,,,6.1,14.0,1003.5,85.0,1006.7
147,2016-05-27,14.5,22.6,10.1,6.0,5.5,,,3.6,13.9,1000.4,85.0,1003.6
148,2016-05-28,13.8,22.3,8.9,5.5,11.9,,,4.7,10.4,1000.1,68.0,1003.4
149,2016-05-29,9.9,14.0,6.4,0.0,7.9,,,5.6,9.9,1004.3,82.0,1007.6
150,2016-05-30,6.4,9.3,4.6,0.0,3.6,,,4.2,8.6,1009.7,90.0,1013.0
151,2016-05-31,6.6,8.4,4.9,7.0,0.0,,,7.0,9.7,1004.4,99.0,1007.7
152,2016-06-01,8.6,13.5,5.8,22.0,2.9,,,6.0,10.9,991.4,97.0,994.6
153,2016-06-02,6.4,7.5,5.8,0.5,0.2,,,10.6,8.0,994.1,83.0,997.4
154,2016-06-03,7.1,10.6,5.1,,8.2,,,6.8,7.9,1004.2,79.0,1007.5
155,2016-06-04,5.9,9.4,4.3,3.5,4.1,,,3.5,8.1,1007.6,88.0,1010.9
156,2016-06-05,7.3,10.4,4.7,0.0,9.0,,,4.5,8.7,1008.8,85.0,1012.1
157,2016-06-06,11.4,16.6,6.5,,14.7,,,3.1,8.7,1012.6,66.0,1015.9
158,2016-06-07,13.3,18.6,7.4,,6.2,,,3.2,12.5,1012.0,82.0,1015.2
159,2016-06-08,15.9,21.3,11.4,0.5,8.2,,,5.2,15.7,1011.6,88.0,1014.8
160,2016-06-09,13.7,16.0,12.4,64.0,0.0,,,5.9,15.7,1008.5,100.0,1011.8
161,2016-06-10,11.8,15.2,10.0,3.5,10.4,,,6.1,12.1,1005.6,87.0,1008.9
162,2016-06-11,10.2,12.4,6.6,,10.4,,,8.0,10.5,1011.4,85.0,1014.7
163,2016-06-12,7.2,11.6,4.8,0.5,1.8,,,3.8,9.5,1015.2,93.0,1018.5
164,2016-06-13,6.6,8.0,4.8,0.0,0.0,,,6.6,9.7,1010.4,99.0,1013.7
165,2016-06-14,8.3,11.7,6.6,1.0,0.7,,,5.2,10.3,1008.0,94.0,1011.3
166,2016-06-15,6.9,10.2,5.3,0.0,1.4,,,3.5,9.6,1011.8,97.0,1015.2
167,2016-06-16,7.4,9.4,5.7,5.0,0.0,,,5.6,10.1,1011.9,98.0,1015.2
168,2016-06-17,8.2,8.9,7.7,55.5,0.0,,,9.1,10.9,1006.9,100.0,1010.2
169,2016-06-18,8.3,10.0,7.5,8.5,0.0,,,6.7,10.9,1010.8,100.0,1014.1
170,2016-06-19,10.3,13.5,7.5,0.0,0.5,,,4.7,11.9,1014.7,95.0,1018.0
171,2016-06-20,11.3,14.5,9.7,5.0,0.0,,,6.0,13.2,1010.4,98.0,1013.7
172,2016-06-21,10.9,15.2,8.7,2.0,1.1,,,6.1,12.9,1010.6,98.0,1013.9
173,2016-06-22,10.1,12.0,8.1,7.5,0.0,,,7.6,12.4,1010.0,100.0,1013.3
174,2016-06-23,9.5,13.0,6.5,0.0,1.8,,,7.6,11.2,1011.3,94.0,1014.6
175,2016-06-24,8.9,16.0,5.8,,6.9,,,3.1,10.5,1007.8,93.0,1011.1
176,2016-06-25,9.0,10.8,7.8,5.0,0.6,,,3.0,11.2,1001.8,98.0,1005.1
177,2016-06-26,9.6,12.7,8.1,3.0,0.0,,,3.0,11.8,998.2,99.0,1001.4
178,2016-06-27,13.4,18.7,9.1,,9.9,,,3.5,12.7,1008.9,83.0,1012.1
179,2016-06-28,15.9,21.1,10.8,,12.9,,,4.8,16.0,1011.5,89.0,1014.7
180,2016-06-29,16.4,21.9,12.4,,10.0,,,4.6,17.1,1011.5,92.0,1014.7
181,2016-06-30,16.4,20.0,14.3,0.0,0.4,,,6.2,17.8,1010.9,96.0,1014.1
182,2016-07-01,18.0,24.3,14.0,0.0,7.9,,,4.5,19.2,1009.2,93.0,1012.4
183,2016-07-02,15.6,21.3,13.4,37.0,2.1,,,4.7,17.1,1007.4,97.0,1010.6
184,2016-07-03,14.3,20.4,10.9,21.5,2.4,,,4.8,15.8,995.9,96.0,999.1
185,2016-07-04,10.7,12.9,8.9,1.0,0.0,,,5.0,12.6,1008.0,98.0,1011.2
186,2016-07-05,10.6,15.8,7.5,0.0,9.9,,,3.7,11.5,1019.5,91.0,1022.8
187,2016-07-06,10.8,13.8,7.8,,0.8,,,3.9,12.4,1016.0,96.0,1019.3
188,2016-07-07,12.3,16.6,8.4,0.0,9.5,,,3.6,12.8,1013.0,90.0,1016.3
189,2016-07-08,14.1,18.8,9.9,0.0,0.0,,,4.7,14.9,1009.0,92.0,1012.2
190,2016-07-09,14.6,19.7,11.8,0.0,5.5,,,2.6,15.9,1002.6,96.0,1005.8
191,2016-07-10,15.8,22.3,12.4,0.5,5.1,,,2.4,16.9,998.1,95.0,1001.2
192,2016-07-11,14.3,17.2,12.5,3.5,7.0,,,4.9,15.1,1001.2,93.0,1004.4
193,2016-07-12,14.2,18.4,12.1,,6.1,,,3.4,14.4,1002.7,90.0,1005.9
194,2016-07-13,12.6,17.0,9.9,0.0,0.9,,,2.9,13.7,1003.1,94.0,1006.3
195,2016-07-14,13.2,18.0,10.4,0.5,3.1,,,3.2,14.6,1002.3,96.0,1005.5
196,2016-07-15,13.6,16.8,11.9,0.0,2.8,,,4.3,15.1,1001.8,97.0,1005.0
197,2016-07-16,15.8,20.3,12.9,,7.1,,,2.9,16.3,1005.2,91.0,1008.4
198,2016-07-17,16.5,21.3,12.9,0.0,2.2,,,2.8,17.5,1006.8,94.0,1010.0
199,2016-07-18,15.7,17.8,13.6,0.0,0.0,,,2.7,17.8,1007.3,99.0,1010.5
200,2016-07-19,13.1,14.5,12.3,11.5,0.0,,,3.0,15.1,1008.3,100.0,1011.5
201,2016-07-20,14.4,18.0,12.7,,0.4,,,4.0,15.4,1011.0,94.0,1014.2
202,2016-07-21,13.0,16.7,9.5,0.0,3.7,,,4.0,14.0,1013.5,94.0,1016.8
203,2016-07-22,12.9,15.2,10.1,0.5,0.1,,,2.8,14.0,1015.2,94.0,1018.5
204,2016-07-23,13.8,16.5,12.2,0.0,0.3,,,2.9,14.8,1016.8,94.0,1020.1
205,2016-07-24,14.2,16.9,12.5,,3.4,,,3.1,14.2,1017.2,88.0,1020.5
206,2016-07-25,13.8,16.8,12.4,0.0,0.3,,,4.4,14.7,1014.7,93.0,1017.9
207,2016-07-26,14.7,17.9,13.0,1.0,0.1,,,5.0,15.9,1012.5,95.0,1015.7
208,2016-07-27,15.1,19.3,13.3,0.0,1.6,,,6.5,16.6,1013.5,96.0,1016.7
209,2016-07-28,16.5,18.3,14.0,12.0,0.0,,,7.5,18.8,1010.5,100.0,1013.7
210,2016-07-29,19.0,22.3,17.3,17.0,0.0,,,5.8,21.7,1011.5,98.0,1014.7
211,2016-07-30,20.7,24.4,18.5,0.0,3.3,,,4.9,23.3,1011.8,95.0,1015.0
212,2016-07-31,20.4,22.3,18.7,8.5,0.0,,,4.8,24.1,1012.4,100.0,1015.6
213,2016-08-01,20.2,22.6,18.3,20.0,0.0,,,4.6,23.8,1011.7,100.0,1014.9
214,2016-08-02,19.4,22.9,17.2,17.5,2.3,,,2.4,22.5,1005.8,99.0,1009.0
215,2016-08-03,20.9,24.3,17.3,,1.3,,,3.0,24.2,1005.7,98.0,1008.9
216,2016-08-04,23.2,29.0,20.0,,7.3,,,3.2,25.2,1002.1,89.0,1005.2
217,2016-08-05,21.1,27.0,17.2,,6.9,,,2.7,21.8,1002.5,87.0,1005.6
218,2016-08-06,21.3,26.9,16.5,,11.4,,,3.1,19.0,1006.5,76.0,1009.7
219,2016-08-07,20.4,23.7,17.5,,6.8,,,3.9,22.3,1009.7,93.0,1012.9
220,2016-08-08,21.7,26.4,19.1,0.5,1.8,,,5.0,25.2,1007.5,97.0,1010.6
221,2016-08-09,19.8,22.2,17.7,98.0,0.0,,,7.7,23.1,996.7,100.0,999.8
222,2016-08-10,18.0,21.3,14.6,,11.9,,,5.3,17.5,1003.2,85.0,1006.4
223,2016-08-11,15.3,20.6,12.4,,5.5,,,2.6,16.7,1009.0,96.0,1012.2
224,2016-08-12,14.0,18.9,11.7,,10.7,,,3.1,15.2,1009.1,96.0,1012.4
225,2016-08-13,15.5,20.0,12.6,,11.5,,,4.1,16.9,1009.3,96.0,1012.5
226,2016-08-14,18.1,21.9,15.5,2.5,0.1,,,3.9,20.7,1007.2,99.0,1010.4
227,2016-08-15,19.6,22.2,16.7,23.5,0.0,,,9.2,22.4,996.8,98.0,999.9
228,2016-08-16,20.5,21.6,19.5,30.0,0.0,,,5.4,24.2,1006.8,100.0,1010.0
229,2016-08-17,21.8,23.7,20.1,28.5,0.1,,,9.6,25.3,1003.3,97.0,1006.4
230,2016-08-18,20.2,21.5,19.4,43.5,0.1,,,6.1,23.6,1007.1,100.0,1010.3
231,2016-08-19,20.9,23.4,19.5,,0.0,,,3.9,24.7,1010.2,100.0,1013.4
232,2016-08-20,21.2,22.3,20.3,3.5,0.0,,,4.6,25.2,1011.4,100.0,1014.6
233,2016-08-21,20.7,22.4,19.3,65.0,0.0,,,7.8,24.4,1008.0,100.0,1011.2
234,2016-08-22,20.9,23.1,20.0,21.0,0.0,,,7.6,24.7,1003.8,100.0,1006.9
235,2016-08-23,21.1,24.7,18.5,6.0,4.5,,,8.5,22.8,1001.1,92.0,1004.2
236,2016-08-24,20.2,24.1,18.3,1.0,5.3,,,2.4,22.8,1007.6,96.0,1010.8
237,2016-08-25,20.8,23.7,19.2,0.5,1.3,,,4.6,24.4,1005.8,99.0,1008.9
238,2016-08-26,20.2,22.4,15.9,82.5,0.0,,,7.8,23.7,1002.3,100.0,1005.5
239,2016-08-27,16.1,17.7,15.1,30.0,0.0,,,6.6,17.7,1007.6,97.0,1010.8
240,2016-08-28,18.0,20.1,16.1,16.0,0.0,,,5.4,20.8,1007.5,100.0,1010.7
241,2016-08-29,19.9,21.0,18.6,2.5,0.0,,,8.3,23.3,1006.8,100.0,1010.0
242,2016-08-30,20.4,21.5,19.7,0.0,0.0,,,10.6,23.6,1005.5,99.0,1008.6
243,2016-08-31,20.9,22.1,20.2,8.0,0.0,,,7.5,24.5,1004.7,99.0,1007.8
244,2016-09-01,20.1,23.2,16.3,0.5,1.3,,,3.1,23.4,1009.6,99.0,1012.8
245,2016-09-02,16.4,18.1,15.3,0.0,0.3,,,3.7,18.3,1015.0,98.0,1018.2
246,2016-09-03,17.4,20.9,15.3,0.0,2.8,,,2.6,19.2,1017.5,97.0,1020.7
