,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
0,2016-01-01,-1.2,2.6,-3.3,2.0,0.0,23.0,2.0,6.9,4.0,1017.1,71.0,1020.3
1,2016-01-02,0.8,3.7,-2.7,5.0,0.0,23.0,2.0,7.8,5.1,1007.8,80.0,1011.0
2,2016-01-03,-0.2,1.3,-1.8,2.0,0.0,21.0,4.0,9.2,3.8,1008.7,63.0,1011.9
3,2016-01-04,-1.5,-0.2,-3.5,0.0,0.1,18.0,,9.1,3.4,1008.0,63.0,1011.2
4,2016-01-05,-3.4,-1.4,-5.1,2.5,0.6,17.0,,10.6,3.2,1009.1,67.0,1012.3
5,2016-01-06,-1.9,-0.3,-3.8,1.5,0.0,17.0,1.0,10.4,3.7,1008.5,69.0,1011.7
6,2016-01-07,-2.9,-1.4,-4.5,2.0,0.4,23.0,6.0,8.7,3.6,1004.8,74.0,1008.0
7,2016-01-08,-2.2,-0.6,-3.5,3.0,0.1,20.0,1.0,9.8,3.8,1005.0,73.0,1008.2
8,2016-01-09,-3.1,-1.3,-5.1,2.0,0.0,20.0,2.0,9.4,3.4,1009.5,69.0,1012.7
9,2016-01-10,-3.5,-1.0,-7.2,3.0,0.1,22.0,5.0,9.4,3.3,1007.6,69.0,1010.8
10,2016-01-11,-6.0,-4.9,-7.5,0.5,0.2,22.0,2.0,8.3,2.5,1010.5,65.0,1013.8
11,2016-01-12,-5.8,-4.5,-7.4,3.0,0.0,24.0,4.0,8.9,2.9,1007.6,74.0,1010.9
12,2016-01-13,-4.1,-2.2,-6.8,3.0,0.0,33.0,12.0,5.8,3.5,1006.4,77.0,1009.6
13,2016-01-14,-5.9,-1.9,-9.5,3.0,1.3,33.0,5.0,3.4,3.4,1005.9,85.0,1009.1
14,2016-01-15,-10.2,-5.0,-15.4,0.0,8.5,31.0,,4.5,2.2,1012.3,78.0,1015.7
15,2016-01-16,-8.2,-5.3,-11.3,6.5,1.1,39.0,12.0,4.6,2.9,1013.1,87.0,1016.4
16,2016-01-17,-6.6,-4.1,-8.7,4.0,0.4,44.0,7.0,3.9,3.3,1018.5,88.0,1021.8
17,2016-01-18,-6.9,-2.4,-11.2,0.5,0.0,42.0,,5.8,2.8,1012.8,77.0,1016.1
18,2016-01-19,-0.4,0.6,-2.5,0.0,0.0,36.0,,5.3,3.9,997.3,65.0,1000.5
19,2016-01-20,-2.0,-0.7,-3.6,,1.4,33.0,,9.2,4.0,1004.6,76.0,1007.8
20,2016-01-21,-4.0,-1.1,-7.4,6.5,0.1,41.0,10.0,3.0,3.7,1010.6,82.0,1013.9
21,2016-01-22,-3.0,0.3,-8.0,3.5,0.9,47.0,7.0,7.3,3.9,1011.5,81.0,1014.8
22,2016-01-23,-2.8,-0.4,-7.4,19.5,0.0,69.0,28.0,4.4,4.2,1010.7,84.0,1013.9
23,2016-01-24,-7.8,-2.9,-11.6,0.0,7.7,66.0,,3.8,2.6,1001.2,76.0,1004.4
24,2016-01-25,-8.7,-1.6,-16.9,2.5,5.1,58.0,2.0,5.7,2.5,1007.9,75.0,1011.2
25,2016-01-26,0.9,2.5,-2.1,5.0,0.1,51.0,2.0,9.1,4.7,1011.4,72.0,1014.6
26,2016-01-27,-1.6,1.0,-3.2,3.0,0.4,52.0,4.0,9.9,3.7,1014.0,68.0,1017.2
27,2016-01-28,-4.1,-1.1,-6.7,1.0,0.1,48.0,,12.0,3.1,1018.5,69.0,1021.8
28,2016-01-29,-5.5,-4.1,-7.4,0.0,0.5,45.0,,8.6,2.7,1022.1,66.0,1025.4
29,2016-01-30,-7.5,-3.4,-10.0,0.5,4.9,49.0,6.0,5.1,2.9,1018.7,82.0,1022.0
30,2016-01-31,-5.5,-3.6,-7.1,2.0,0.9,48.0,5.0,8.4,2.9,1014.3,70.0,1017.6
31,2016-02-01,-6.5,-5.4,-8.7,0.5,0.2,52.0,8.0,7.6,2.8,1015.1,76.0,1018.4
32,2016-02-02,-5.7,-3.2,-9.4,3.5,0.0,55.0,7.0,7.5,3.0,1011.1,76.0,1014.3
33,2016-02-03,-4.3,-0.8,-7.9,0.5,0.9,55.0,6.0,5.2,3.3,1015.6,74.0,1018.8
34,2016-02-04,-2.0,1.5,-5.0,7.0,0.3,61.0,13.0,4.9,4.5,1010.5,84.0,1013.7
35,2016-02-05,-2.2,0.9,-5.1,1.5,1.0,59.0,,9.8,3.2,1008.0,62.0,1011.2
36,2016-02-06,-4.4,-2.7,-6.4,3.5,0.7,59.0,7.0,7.8,3.1,1008.7,71.0,1011.9
37,2016-02-07,-4.3,-1.4,-7.1,4.5,0.5,59.0,3.0,10.5,3.2,1008.4,72.0,1011.6
38,2016-02-08,-5.3,-2.5,-8.6,0.0,4.1,53.0,,5.4,2.7,1013.5,66.0,1016.8
39,2016-02-09,-1.8,2.1,-7.7,0.0,0.6,52.0,3.0,6.4,4.7,1000.3,85.0,1003.4
40,2016-02-10,-1.5,1.6,-3.4,6.5,0.3,57.0,8.0,10.0,4.7,1010.2,85.0,1013.4
41,2016-02-11,-2.4,-0.9,-5.2,0.5,2.9,57.0,2.0,4.7,3.8,1026.0,75.0,1029.3
42,2016-02-12,-1.5,2.4,-6.2,0.0,0.0,54.0,,7.3,4.5,1022.3,80.0,1025.5
43,2016-02-13,4.0,7.4,2.2,0.0,0.0,51.0,,5.9,7.2,1009.0,89.0,1012.2
44,2016-02-14,0.1,2.7,-5.2,14.0,0.0,40.0,4.0,3.2,5.8,990.0,94.0,993.1
45,2016-02-15,-5.6,-1.8,-9.5,5.0,0.0,39.0,4.0,,3.1,996.0,75.0,999.2
46,2016-02-16,-4.6,-2.3,-7.1,0.0,0.8,38.0,1.0,8.7,3.1,1001.7,72.0,1004.9
47,2016-02-17,-3.8,-1.7,-6.0,4.5,0.3,37.0,2.0,11.2,3.2,1004.3,71.0,1007.5
48,2016-02-18,0.1,2.1,-3.9,0.0,0.9,36.0,,8.0,4.2,1012.8,68.0,1016.0
49,2016-02-19,1.1,4.1,-1.5,8.5,1.9,46.0,14.0,4.6,5.8,1013.7,88.0,1016.9
50,2016-02-20,0.8,2.6,-1.7,1.5,5.3,41.0,4.0,5.9,3.8,1020.8,60.0,1024.0
51,2016-02-21,-1.8,0.5,-4.1,10.5,1.3,59.0,27.0,2.9,4.8,1007.3,89.0,1010.5
52,2016-02-22,-2.8,-0.8,-5.0,3.5,0.3,59.0,1.0,8.8,3.4,1021.6,69.0,1024.9
53,2016-02-23,-4.3,-0.2,-8.9,7.0,0.0,67.0,24.0,5.2,3.9,1016.4,86.0,1019.6
54,2016-02-24,-8.7,-6.3,-12.9,3.0,0.6,65.0,4.0,4.6,2.4,1020.3,76.0,1023.6
55,2016-02-25,-6.6,-3.7,-10.3,3.0,0.0,65.0,5.0,7.0,3.0,1018.9,79.0,1022.2
56,2016-02-26,-4.7,-3.2,-6.2,5.0,0.3,70.0,7.0,7.1,3.3,1017.6,78.0,1020.9
57,2016-02-27,-4.7,-2.7,-7.9,5.0,3.0,79.0,10.0,5.9,3.1,1020.3,73.0,1023.6
58,2016-02-28,-4.7,-1.5,-8.7,0.0,3.8,67.0,,4.9,2.8,1024.4,66.0,1027.7
59,2016-02-29,-2.9,1.2,-9.2,6.0,2.0,73.0,12.0,7.7,4.1,1002.3,81.0,1005.5
60,2016-03-01,-3.1,-0.1,-5.6,,2.3,64.0,1.0,8.8,3.6,1001.4,75.0,1004.6
61,2016-03-02,-5.0,-0.9,-7.4,0.0,2.3,67.0,5.0,4.0,3.5,1013.1,84.0,1016.4
62,2016-03-03,-5.4,-0.9,-10.2,0.0,4.4,67.0,,4.0,3.2,1017.8,78.0,1021.1
63,2016-03-04,-5.6,0.1,-11.6,1.0,4.4,68.0,5.0,5.4,2.9,1028.6,71.0,1031.9
64,2016-03-05,-3.2,2.3,-8.6,0.5,7.7,67.0,,4.5,3.6,1031.4,75.0,1034.7
65,2016-03-06,2.9,6.4,-3.1,10.5,0.0,64.0,1.0,7.9,6.5,1015.3,84.0,1018.4
66,2016-03-07,3.6,7.3,-0.9,1.0,2.7,47.0,,6.5,6.0,1014.2,76.0,1017.3
67,2016-03-08,1.9,7.8,-1.4,5.0,3.2,42.0,,6.8,4.8,1006.7,69.0,1009.9
68,2016-03-09,-0.4,0.7,-3.6,1.0,1.8,38.0,,9.2,3.2,1011.8,54.0,1015.0
69,2016-03-10,-2.4,0.6,-5.2,0.0,2.9,43.0,9.0,3.7,4.0,1015.1,79.0,1018.3
70,2016-03-11,-2.4,-0.7,-4.6,4.5,1.5,51.0,10.0,6.4,3.8,1013.2,74.0,1016.4
71,2016-03-12,-1.7,0.3,-4.3,0.0,2.9,50.0,4.0,4.9,3.4,1019.2,63.0,1022.4
72,2016-03-13,-1.1,3.8,-7.1,0.0,6.6,47.0,,5.5,3.9,1019.7,69.0,1023.0
73,2016-03-14,0.7,4.4,-3.3,0.5,1.2,43.0,,5.1,5.1,1013.4,80.0,1016.6
74,2016-03-15,0.1,1.4,-2.3,0.0,7.6,41.0,,4.5,3.5,1010.9,57.0,1014.1
75,2016-03-16,3.1,8.5,-5.1,,7.5,38.0,,5.7,4.9,1007.8,63.0,1010.9
76,2016-03-17,5.5,7.7,1.9,,4.8,31.0,,6.1,6.7,1012.2,74.0,1015.3
77,2016-03-18,7.4,13.8,1.5,,6.0,24.0,,6.3,5.9,1009.1,58.0,1012.3
78,2016-03-19,4.2,9.5,1.3,,0.0,10.0,,3.8,7.2,1004.4,88.0,1007.5
79,2016-03-20,-0.7,1.5,-2.8,0.0,2.8,9.0,4.0,5.0,4.1,1012.2,71.0,1015.4
80,2016-03-21,-0.9,1.9,-4.4,0.5,3.9,10.0,2.0,4.9,3.9,1011.9,69.0,1015.1
81,2016-03-22,2.5,4.2,-3.7,0.5,8.6,7.0,1.0,6.6,4.1,1005.1,57.0,1008.2
82,2016-03-23,-0.2,2.1,-2.0,8.0,2.2,12.0,15.0,3.7,5.3,1008.0,88.0,1011.2
83,2016-03-24,-0.2,3.3,-2.9,3.5,7.1,15.0,3.0,3.4,5.0,1012.5,83.0,1015.7
84,2016-03-25,-0.1,2.9,-4.0,4.0,6.1,12.0,8.0,3.8,4.9,1012.7,81.0,1015.9
85,2016-03-26,2.2,4.4,-0.3,0.5,7.6,9.0,1.0,3.6,4.8,1014.6,67.0,1017.8
86,2016-03-27,5.4,10.6,-0.3,,10.1,5.0,,4.6,5.2,1011.5,61.0,1014.7
87,2016-03-28,3.7,6.6,-1.2,2.0,10.8,1.0,,4.1,5.3,1014.8,67.0,1017.9
88,2016-03-29,4.4,11.2,-2.8,,9.7,,,5.3,4.6,1018.0,59.0,1021.1
89,2016-03-30,5.9,10.7,1.5,1.0,3.4,,,6.0,6.7,1010.3,74.0,1013.5
90,2016-03-31,3.7,7.0,0.2,0.0,4.3,,,5.0,6.8,1012.1,87.0,1015.2
91,2016-04-01,4.5,11.3,-0.9,,12.0,,,4.1,6.4,1022.6,78.0,1025.8
92,2016-04-02,5.2,8.5,2.2,,7.2,,,6.6,5.4,1022.1,62.0,1025.3
93,2016-04-03,7.0,9.0,4.7,3.0,4.5,,,7.1,7.4,1012.7,74.0,1015.8
94,2016-04-04,4.6,8.9,-0.6,,11.3,,,4.3,6.1,1008.8,73.0,1011.9
95,2016-04-05,4.7,10.9,-0.8,1.5,1.6,,,7.6,5.9,1003.5,70.0,1006.7
96,2016-04-06,7.1,8.5,5.1,,12.0,,,7.9,6.7,1010.8,66.0,1013.9
97,2016-04-07,7.8,12.2,1.5,,4.3,,,5.9,5.2,1009.5,51.0,1012.6
98,2016-04-08,6.0,8.5,4.4,0.0,2.2,,,5.7,7.4,1002.5,79.0,1005.6
99,2016-04-09,4.0,8.1,-0.1,1.0,3.1,,,9.7,5.2,1001.4,64.0,1004.5
100,2016-04-10,3.2,5.2,-0.1,,7.4,,,6.6,4.3,1008.5,57.0,1011.6
101,2016-04-11,1.5,4.1,-1.4,0.0,4.3,,,5.0,5.2,1009.1,76.0,1012.3
102,2016-04-12,5.3,8.1,2.9,,11.4,,,5.0,5.1,1014.9,58.0,1018.1
103,2016-04-13,6.0,9.1,2.9,0.0,0.0,,,5.1,6.8,1007.7,72.0,1010.9
104,2016-04-14,8.0,12.9,4.7,4.5,0.7,,,3.0,9.9,1002.6,92.0,1005.7
105,2016-04-15,3.4,6.3,1.7,4.0,0.1,,,7.9,6.5,1005.7,83.0,1008.8
106,2016-04-16,5.1,7.1,3.7,0.0,5.0,,,3.9,6.4,1015.2,72.0,1018.3
107,2016-04-17,6.2,8.0,4.4,4.0,0.0,,,6.7,8.3,997.3,88.0,1000.3
108,2016-04-18,3.7,7.3,0.8,8.0,0.7,,,3.9,7.4,998.9,92.0,1002.0
109,2016-04-19,2.9,5.1,0.1,1.5,5.0,,,2.9,6.0,1013.3,80.0,1016.5
110,2016-04-20,7.3,12.8,1.4,1.5,4.6,,,4.1,6.9,1013.9,71.0,1017.0
111,2016-04-21,9.1,13.3,5.4,,11.5,,,3.6,8.6,1006.1,75.0,1009.2
112,2016-04-22,10.9,19.2,4.1,,11.6,,,4.2,8.9,1005.4,70.0,1008.4
113,2016-04-23,9.1,11.8,6.3,0.0,1.1,,,5.5,8.1,1004.2,70.0,1007.3
114,2016-04-24,7.8,10.4,5.1,,11.1,,,4.2,8.9,1009.4,84.0,1012.5
115,2016-04-25,6.8,11.1,1.6,,10.7,,,3.9,8.2,1016.5,84.0,1019.7
116,2016-04-26,6.5,9.6,3.8,,3.3,,,3.6,8.0,1015.4,83.0,1018.5
117,2016-04-27,5.1,8.9,0.0,,13.5,,,2.4,6.6,1014.2,76.0,1017.3
118,2016-04-28,7.2,13.7,1.0,,10.5,,,4.8,7.3,1006.9,72.0,1010.0
119,2016-04-29,4.4,6.9,1.7,0.0,0.0,,,5.3,6.4,999.7,76.0,1002.8
120,2016-04-30,3.6,5.2,0.9,4.0,1.6,,,9.6,5.5,1005.0,71.0,1008.1
121,2016-05-01,4.9,7.3,0.3,0.5,9.9,,,3.7,6.1,1012.7,71.0,1015.9
122,2016-05-02,6.8,11.3,-1.0,0.0,9.7,,,4.2,6.3,1015.3,65.0,1018.4
123,2016-05-03,18.0,25.9,10.8,,10.2,,,6.0,9.2,1006.1,47.0,1009.1
124,2016-05-04,14.6,18.6,11.6,1.5,0.1,,,5.2,13.2,995.3,80.0,998.2
125,2016-05-05,9.3,12.0,6.6,1.5,0.0,,,6.8,10.5,998.0,90.0,1001.1
126,2016-05-06,9.0,12.2,5.5,0.5,2.9,,,2.8,9.0,1010.5,78.0,1013.6
127,2016-05-07,10.7,15.3,7.7,4.0,1.0,,,8.2,10.7,995.9,83.0,998.9
128,2016-05-08,9.7,11.9,4.8,0.0,10.1,,,6.6,9.1,1004.0,75.0,1007.1
129,2016-05-09,9.8,15.9,4.1,,12.1,,,4.2,7.9,1012.6,67.0,1015.7
130,2016-05-10,14.0,20.3,7.1,,5.3,,,5.0,7.7,1011.6,51.0,1014.6
131,2016-05-11,10.8,13.5,8.9,8.5,0.0,,,3.6,10.8,1001.8,84.0,1004.9
132,2016-05-12,8.4,9.4,6.7,5.5,0.0,,,5.6,10.1,1005.3,92.0,1008.4
133,2016-05-13,12.6,23.7,6.3,,11.6,,,6.8,10.3,1012.8,74.0,1015.8
134,2016-05-14,10.4,14.8,4.7,,13.3,,,3.1,9.7,1024.1,77.0,1027.2
135,2016-05-15,15.0,20.9,8.8,,3.7,,,6.4,5.3,1017.3,34.0,1020.3
136,2016-05-16,16.0,20.1,9.7,0.0,1.6,,,9.1,9.1,1003.8,48.0,1006.8
137,2016-05-17,14.3,19.5,10.5,1.5,11.4,,,5.6,11.0,1006.8,70.0,1009.8
138,2016-05-18,12.2,14.9,9.0,0.0,12.2,,,3.2,11.7,1014.7,83.0,1017.8
139,2016-05-19,14.3,23.9,8.8,,12.4,,,4.9,12.2,1018.2,76.0,1021.2
140,2016-05-20,16.3,24.2,11.5,,13.0,,,4.4,11.4,1018.1,63.0,1021.1
141,2016-05-21,15.5,21.3,10.3,,13.6,,,3.9,11.0,1015.2,64.0,1018.2
142,2016-05-22,15.9,23.9,12.7,,13.9,,,4.2,12.7,1012.8,70.0,1015.8
143,2016-05-23,13.9,17.3,9.9,,10.6,,,2.1,13.6,1010.9,86.0,1014.0
144,2016-05-24,16.0,22.5,10.3,,6.4,,,5.0,10.0,1009.8,56.0,1012.8
145,2016-05-25,17.9,24.1,12.6,0.0,5.1,,,5.9,13.7,1003.3,67.0,1006.3
146,2016-05-26,16.6,22.8,13.7,0.5,9.0,,,4.8,13.5,1002.5,72.0,1005.5
147,2016-05-27,14.0,17.6,10.3,3.0,11.9,,,5.9,11.9,1002.2,74.0,1005.2
148,2016-05-28,13.5,17.4,7.8,1.5,6.4,,,5.9,11.6,1002.4,76.0,1005.4
149,2016-05-29,11.2,15.6,7.1,0.0,10.4,,,3.6,11.5,1006.0,87.0,1009.1
150,2016-05-30,14.6,21.0,9.7,0.0,9.9,,,5.0,11.8,1004.8,71.0,1007.9
151,2016-05-31,14.8,21.3,11.6,16.5,5.9,,,5.3,13.8,998.6,83.0,1001.6
152,2016-06-01,10.1,12.8,7.5,2.0,0.4,,,5.1,11.3,993.7,91.0,996.7
153,2016-06-02,9.7,11.7,7.3,,5.4,,,5.7,9.0,1002.0,75.0,1005.1
154,2016-06-03,10.4,13.7,7.3,,1.5,,,2.6,10.3,1006.3,82.0,1009.4
155,2016-06-04,10.2,13.0,7.5,11.0,0.0,,,5.4,12.1,1003.8,97.0,1006.9
156,2016-06-05,10.7,13.5,7.6,0.0,13.1,,,3.0,10.7,1010.1,84.0,1013.2
157,2016-06-06,11.7,15.7,5.8,,8.0,,,2.5,10.8,1013.9,79.0,1017.0
158,2016-06-07,14.2,20.2,9.0,,9.5,,,3.5,12.2,1011.3,75.0,1014.3
159,2016-06-08,14.7,18.3,11.4,1.0,0.0,,,3.5,14.4,1009.4,86.0,1012.4
160,2016-06-09,15.7,19.1,13.9,2.5,0.1,,,2.6,17.1,1007.9,96.0,1010.9
161,2016-06-10,13.2,14.1,12.4,0.5,0.0,,,3.7,14.4,1010.0,95.0,1013.0
162,2016-06-11,13.2,16.1,11.0,,9.3,,,3.1,13.4,1013.6,89.0,1016.6
163,2016-06-12,16.1,22.8,11.5,,10.6,,,5.8,14.6,1009.0,80.0,1012.0
164,2016-06-13,16.1,20.5,12.8,17.0,0.0,,,6.4,16.2,1002.4,88.0,1005.4
165,2016-06-14,15.9,18.0,14.4,3.5,0.0,,,5.4,15.3,1002.5,85.0,1005.5
166,2016-06-15,17.5,22.0,14.1,,7.4,,,4.9,14.2,1006.9,72.0,1009.8
167,2016-06-16,16.3,21.9,13.7,6.5,3.9,,,5.9,13.3,1004.8,74.0,1007.7
168,2016-06-17,15.4,19.7,13.7,6.5,1.0,,,4.8,16.3,999.9,93.0,1002.9
169,2016-06-18,13.0,14.8,12.0,2.5,0.1,,,3.3,14.1,1009.4,94.0,1012.4
170,2016-06-19,14.6,17.6,11.6,,5.3,,,2.9,14.5,1010.9,87.0,1013.9
171,2016-06-20,18.8,23.3,15.6,2.5,1.1,,,5.6,17.6,1004.3,81.0,1007.3
172,2016-06-21,18.2,20.3,16.3,,6.2,,,2.6,18.2,1006.5,87.0,1009.5
173,2016-06-22,18.5,21.1,15.9,,11.9,,,2.4,18.3,1007.7,86.0,1010.7
174,2016-06-23,19.2,26.3,16.0,,10.0,,,4.0,17.2,1005.5,78.0,1008.4
175,2016-06-24,17.1,21.2,14.9,,0.9,,,4.0,15.6,1005.1,80.0,1008.1
176,2016-06-25,15.2,18.0,13.3,8.5,2.2,,,7.0,14.4,994.9,84.0,997.9
177,2016-06-26,15.0,16.7,13.3,9.0,0.0,,,4.0,15.6,996.7,92.0,999.7
178,2016-06-27,14.6,18.0,10.6,,7.6,,,2.5,13.9,1010.1,84.0,1013.1
179,2016-06-28,16.3,19.5,12.6,,10.7,,,3.4,15.9,1011.1,86.0,1014.1
180,2016-06-29,17.4,21.9,12.3,,14.9,,,2.9,16.2,1011.6,82.0,1014.6
181,2016-06-30,18.7,24.6,13.7,,14.1,,,4.1,18.1,1009.0,84.0,1012.0
182,2016-07-01,19.8,22.6,16.9,,14.0,,,3.6,18.6,1008.7,81.0,1011.7
183,2016-07-02,19.8,24.0,16.2,24.5,0.0,,,5.5,20.7,1001.8,89.0,1004.8
184,2016-07-03,16.9,20.8,14.9,4.5,0.0,,,8.0,18.5,997.0,96.0,1000.0
185,2016-07-04,15.4,19.3,12.3,0.0,8.5,,,4.4,14.2,1010.4,81.0,1013.4
186,2016-07-05,15.9,19.5,10.6,,13.2,,,3.4,14.8,1017.6,82.0,1020.6
187,2016-07-06,17.0,23.7,13.6,,11.5,,,5.2,15.5,1012.8,81.0,1015.7
188,2016-07-07,16.4,20.3,12.3,,10.5,,,3.3,15.8,1011.2,85.0,1014.3
189,2016-07-08,18.1,23.4,13.7,,12.3,,,4.7,16.9,1007.7,82.0,1010.7
190,2016-07-09,19.3,24.0,16.3,9.5,1.9,,,3.6,19.4,1001.9,87.0,1004.9
191,2016-07-10,16.9,18.8,15.6,2.0,0.0,,,3.6,18.8,999.2,98.0,1002.1
192,2016-07-11,16.9,19.6,15.0,,6.8,,,3.2,16.8,1003.5,87.0,1006.5
193,2016-07-12,17.9,20.8,15.4,,10.7,,,2.1,18.0,1003.7,88.0,1006.7
194,2016-07-13,19.9,23.9,15.7,,11.1,,,2.4,19.9,1000.4,86.0,1003.3
195,2016-07-14,21.1,27.7,18.3,,10.5,,,5.0,20.0,997.9,81.0,1000.8
196,2016-07-15,20.7,25.7,18.4,,6.8,,,3.5,18.7,1000.0,77.0,1002.9
197,2016-07-16,20.0,22.9,16.7,,8.1,,,2.8,20.5,1004.3,88.0,1007.2
198,2016-07-17,19.8,23.4,17.2,0.0,3.7,,,3.9,20.4,1004.7,88.0,1007.6
199,2016-07-18,20.4,24.3,19.1,0.0,1.7,,,2.8,22.4,1004.9,94.0,1007.9
200,2016-07-19,19.2,21.7,17.5,6.5,0.4,,,2.9,21.5,1006.2,96.0,1009.2
201,2016-07-20,19.6,23.8,15.0,,14.3,,,3.0,18.8,1010.9,83.0,1013.8
202,2016-07-21,19.8,23.2,16.3,,6.9,,,3.2,20.7,1012.0,90.0,1015.0
203,2016-07-22,20.3,24.2,17.0,,10.9,,,4.0,20.0,1012.6,84.0,1015.5
204,2016-07-23,19.9,24.1,16.8,,13.1,,,4.3,19.9,1013.8,86.0,1016.8
205,2016-07-24,20.1,26.6,16.5,,14.1,,,5.8,19.6,1013.7,84.0,1016.7
206,2016-07-25,20.4,26.2,16.5,,11.6,,,4.8,20.0,1012.1,84.0,1015.1
207,2016-07-26,21.2,25.2,17.1,,12.3,,,4.5,20.6,1008.5,82.0,1011.4
208,2016-07-27,20.6,24.0,18.8,21.0,0.0,,,6.2,20.7,1005.8,86.0,1008.7
209,2016-07-28,21.3,23.3,18.7,45.0,0.0,,,4.5,25.1,1004.4,99.0,1007.3
210,2016-07-29,23.1,25.0,20.9,27.5,0.0,,,4.6,,1007.3,,1010.2
211,2016-07-30,23.4,28.7,20.9,9.0,1.6,,,4.7,,1008.1,,1011.0
212,2016-07-31,23.9,29.5,19.9,0.5,6.8,,,2.6,27.0,1009.7,93.0,1012.6
213,2016-08-01,24.5,29.7,22.4,0.0,6.9,,,4.1,27.6,1008.7,90.0,1011.6
214,2016-08-02,23.1,26.1,21.2,,8.8,,,2.9,26.8,1005.7,95.0,1008.6
215,2016-08-03,22.8,25.0,21.6,,0.8,,,2.5,26.5,1005.1,96.0,1008.0
216,2016-08-04,22.8,24.4,20.7,,6.3,,,4.8,24.3,1003.6,88.0,1006.5
217,2016-08-05,21.5,24.6,17.1,0.0,8.4,,,4.3,21.5,1004.4,84.0,1007.4
218,2016-08-06,20.5,25.1,15.8,,13.1,,,4.0,20.4,1007.1,85.0,1010.1
219,2016-08-07,24.6,33.1,16.9,,10.7,,,5.5,22.4,1006.1,74.0,1009.0
220,2016-08-08,25.2,30.8,20.7,0.5,6.1,,,4.4,27.0,1004.1,84.0,1007.0
221,2016-08-09,21.9,26.8,17.6,,8.2,,,2.7,19.0,1001.0,73.0,1003.9
222,2016-08-10,20.1,23.8,15.6,,12.0,,,2.1,17.9,1005.4,77.0,1008.3
223,2016-08-11,21.1,25.8,16.1,,12.1,,,3.5,20.4,1008.3,82.0,1011.2
224,2016-08-12,21.9,26.5,17.6,,11.3,,,3.9,21.3,1007.2,82.0,1010.2
225,2016-08-13,23.0,28.7,18.5,,12.3,,,5.3,20.6,1005.9,74.0,1008.9
226,2016-08-14,23.2,28.1,19.0,,13.3,,,5.2,22.3,1004.1,78.0,1007.0
227,2016-08-15,23.1,25.3,21.4,0.5,4.5,,,2.8,24.5,998.9,87.0,1001.8
228,2016-08-16,23.9,28.8,20.6,21.0,4.2,,,4.6,24.7,1002.6,84.0,1005.5
229,2016-08-17,21.7,22.4,20.7,40.5,0.0,,,5.6,24.7,999.1,96.0,1002.0
230,2016-08-18,23.1,25.8,20.6,3.5,6.3,,,2.7,24.6,1004.9,87.0,1007.8
231,2016-08-19,22.6,25.5,20.7,0.0,0.0,,,3.0,24.9,1008.0,91.0,1010.9
232,2016-08-20,22.3,24.3,20.7,54.0,0.3,,,3.9,25.8,1008.8,96.0,1011.7
233,2016-08-21,23.8,30.3,20.4,5.0,3.1,,,3.7,25.9,1004.7,89.0,1007.6
234,2016-08-22,22.7,24.7,21.6,8.5,0.0,,,2.7,26.7,1001.8,97.0,1004.7
235,2016-08-23,22.0,24.6,19.0,22.0,5.3,,,4.7,23.6,1000.1,89.0,1003.0
236,2016-08-24,21.0,25.3,16.3,,10.1,,,3.4,21.2,1007.3,86.0,1010.2
237,2016-08-25,23.3,29.9,17.2,,11.0,,,5.3,21.6,1002.1,77.0,1005.0
238,2016-08-26,19.6,25.0,15.8,12.5,0.2,,,4.3,18.3,1002.0,81.0,1004.9
239,2016-08-27,18.4,24.9,12.8,,12.7,,,3.2,14.7,1008.3,72.0,1011.3
240,2016-08-28,19.4,25.8,12.6,,11.7,,,4.0,16.0,1006.5,71.0,1009.5
241,2016-08-29,24.8,32.2,18.4,0.0,10.5,,,4.6,22.1,1001.8,71.0,1004.7
242,2016-08-30,26.6,33.2,21.9,15.5,7.0,,,5.4,23.8,996.4,69.0,999.3
243,2016-08-31,24.8,29.6,22.4,7.0,5.8,,,4.5,24.8,998.5,80.0,1001.4
244,2016-09-01,23.9,28.0,21.0,,9.9,,,3.8,24.5,1006.8,83.0,1009.7
245,2016-09-02,22.8,25.8,20.0,,2.2,,,2.9,25.1,1012.9,91.0,1015.9
